"","No","Q_Y","Q","M_Y","Period","diff_gap","diff_oil","diff_exchange","diff_VNI","diff_CPI","diff._goldreserve","diff_interest","log_M2","diff_demandVN"
"60",60,"Q1-2010","Q1","3-2010",40266,192056.7000567,2.17,0,0.370000000000005,0.00800000000000001,0.47199999999998,0,0.0173754747720921,-4.56
"61",61,"Q1-2010","Q1","3-2010",40267,112068.418068418,0.219999999999999,-70,-4.94999999999999,0.00800000000000001,0.47199999999998,0,0.0173754747720921,-4.56
"62",62,"Q1-2010","Q1","3-2010",40268,-313735.777735777,1.31,80,-1.48000000000002,0.00800000000000001,0.47199999999998,0,0.0173754747720921,-4.56
"63",63,"Q2-2010","Q2","4-2010",40269,-92162.9181629177,1.08,-80,8.94,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"64",64,"Q2-2010","Q2","4-2010",40270,324120.528120529,-2.76857142857142,60,2.30000000000001,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"65",65,"Q2-2010","Q2","4-2010",40273,-474677.700677702,4.59857142857142,20,4.30999999999995,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"66",66,"Q2-2010","Q2","4-2010",40274,69823.8518238515,0.180000000000007,-130,0.540000000000077,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"67",67,"Q2-2010","Q2","4-2010",40275,-327390.663390663,-0.900000000000006,70,0.490000000000009,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"68",68,"Q2-2010","Q2","4-2010",40276,118859.194859194,-0.469999999999999,-20,0.1099999999999,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"69",69,"Q2-2010","Q2","4-2010",40277,182160.272160273,-0.570000000000007,0,1.49000000000001,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"70",70,"Q2-2010","Q2","4-2010",40280,112817.992817992,-0.530000000000001,0,2.50999999999999,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"71",71,"Q2-2010","Q2","4-2010",40281,3833.67983368039,-0.269999999999996,-20,-1.94999999999993,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"72",72,"Q2-2010","Q2","4-2010",40282,-158963.144963145,1.82000000000001,0,-1.76999999999998,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"73",73,"Q2-2010","Q2","4-2010",40283,37490.455490455,-0.370000000000005,-20,5.27999999999997,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"74",74,"Q2-2010","Q2","4-2010",40284,334000.756000757,-2.28,-10,0.539999999999964,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"75",75,"Q2-2010","Q2","4-2010",40287,-181405.405405406,-1.45,20,-5.28999999999996,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"76",76,"Q2-2010","Q2","4-2010",40288,-40152.712152712,1.46000000000001,-10,-1.53999999999996,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"77",77,"Q2-2010","Q2","4-2010",40289,-88923.8329238333,-0.200000000000003,-10,4.5,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"78",78,"Q2-2010","Q2","4-2010",40290,104524.664524665,0.109999999999999,0,9.6099999999999,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"79",79,"Q2-2010","Q2","4-2010",40291,-93701.0017010029,1.45,-70,-9.21285714285716,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"80",80,"Q2-2010","Q2","4-2010",40294,53247.4012474027,-0.140000000000001,70,11.1128571428573,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"81",81,"Q2-2010","Q2","4-2010",40295,-55997.7319977321,-1.77,-70,4.50999999999999,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"82",82,"Q2-2010","Q2","4-2010",40296,-150153.846153846,0.789999999999992,60,3.48000000000002,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"83",83,"Q2-2010","Q2","4-2010",40297,41524.0975240972,1.95,0,3.16999999999996,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"84",84,"Q2-2010","Q2","4-2010",40298,-109538.083538085,0.899999999999991,-65,-11.2832653061224,0.0015,18.262,0.00810000000000001,0.0201802444136333,3.57
"85",85,"Q2-2010","Q2","5-2010",40301,152899.262899265,0.120000000000005,0,1.62667638483958,0.003,15.739,0.002,0.0260178103972248,3.57
"86",86,"Q2-2010","Q2","5-2010",40302,233775.089775089,-3.45999999999999,65,16.4065889212828,0.003,15.739,0.002,0.0260178103972248,3.57
"87",87,"Q2-2010","Q2","5-2010",40303,-234791.910791911,-2.73,10,-1.11000000000001,0.003,15.739,0.002,0.0260178103972248,3.57
"88",88,"Q2-2010","Q2","5-2010",40304,-258523.152523153,-2.81999999999999,10,1.5,0.003,15.739,0.002,0.0260178103972248,3.57
"89",89,"Q2-2010","Q2","5-2010",40305,341375.165375166,-2.08000000000001,-10,-7.48000000000002,0.003,15.739,0.002,0.0260178103972248,3.57
"90",90,"Q2-2010","Q2","5-2010",40308,172156.492156491,1.79000000000001,50,-7.64999999999998,0.003,15.739,0.002,0.0260178103972248,3.57
"91",91,"Q2-2010","Q2","5-2010",40309,-182430.920430917,-0.519999999999996,-30,-0.0199999999999818,0.003,15.739,0.002,0.0260178103972248,3.57
"92",92,"Q2-2010","Q2","5-2010",40310,319991.683991682,-0.719999999999999,-50,-14.76,0.003,15.739,0.002,0.0260178103972248,3.57
"93",93,"Q2-2010","Q2","5-2010",40311,380239.652239654,-1.27000000000001,20,-0.670000000000073,0.003,15.739,0.002,0.0260178103972248,3.57
"94",94,"Q2-2010","Q2","5-2010",40312,-46349.6503496505,-2.77,50,1.79000000000008,0.003,15.739,0.002,0.0260178103972248,3.57
"95",95,"Q2-2010","Q2","5-2010",40315,-14306.9363069385,-1.53,0,-9.45000000000005,0.003,15.739,0.002,0.0260178103972248,3.57
"96",96,"Q2-2010","Q2","5-2010",40316,70736.7227367237,-0.700000000000003,-20,-2.96999999999997,0.003,15.739,0.002,0.0260178103972248,3.57
"97",97,"Q2-2010","Q2","5-2010",40317,151206.955206957,0.530000000000001,0,-13.4,0.003,15.739,0.002,0.0260178103972248,3.57
"98",98,"Q2-2010","Q2","5-2010",40318,-202181.81818182,-1.63,-10,8.65000000000003,0.003,15.739,0.002,0.0260178103972248,3.57
"99",99,"Q2-2010","Q2","5-2010",40319,4550.36855036765,-0.25,10,-19.86,0.003,15.739,0.002,0.0260178103972248,3.57
"100",100,"Q2-2010","Q2","5-2010",40322,-269578.151578151,0.200000000000003,0,2.5,0.003,15.739,0.002,0.0260178103972248,3.57
"101",101,"Q2-2010","Q2","5-2010",40323,232634.662634663,-3.45,0,0.0600000000000023,0.003,15.739,0.002,0.0260178103972248,3.57
"102",102,"Q2-2010","Q2","5-2010",40324,-58082.7820827812,6.73999999999999,-70,6.44,0.003,15.739,0.002,0.0260178103972248,3.57
"103",103,"Q2-2010","Q2","5-2010",40325,25869.9678699672,3.04000000000001,70,4.47000000000003,0.003,15.739,0.002,0.0260178103972248,3.57
"104",104,"Q2-2010","Q2","5-2010",40326,-204302.400302399,-0.560000000000002,0,15.83,0.003,15.739,0.002,0.0260178103972248,3.57
"105",105,"Q2-2010","Q2","5-2010",40329,220785.376785375,-4.08571428571429,-120,-5.55000000000001,0.003,15.739,0.002,0.0260178103972248,3.57
"106",106,"Q2-2010","Q2","6-2010",40330,-168891.216891218,2.78571428571429,20,1.24000000000001,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"107",107,"Q2-2010","Q2","6-2010",40331,23024.7590247616,0.179999999999993,105,2.06,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"108",108,"Q2-2010","Q2","6-2010",40332,181012.285012282,1.74000000000001,-5,0.420000000000016,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"109",109,"Q2-2010","Q2","6-2010",40333,-304102.06010206,-3.19,-10,-0.79000000000002,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"110",110,"Q2-2010","Q2","6-2010",40336,-231110.187110186,0.11999999999999,0,-13.48,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"111",111,"Q2-2010","Q2","6-2010",40337,448524.286524288,0.329999999999998,15,0.300000000000011,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"112",112,"Q2-2010","Q2","6-2010",40338,66280.4762804732,2.5,-15,0.370000000000005,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"113",113,"Q2-2010","Q2","6-2010",40339,40370.0623700656,1.10000000000001,0,2.94999999999999,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"114",114,"Q2-2010","Q2","6-2010",40340,-246813.07881308,-1.59,-10,3.78000000000003,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"115",115,"Q2-2010","Q2","6-2010",40343,176354.564354565,1.09999999999999,15,4.02999999999997,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"116",116,"Q2-2010","Q2","6-2010",40344,-217280.287280288,1.85000000000001,-5,-0.310000000000002,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"117",117,"Q2-2010","Q2","6-2010",40345,195901.719901718,0.829999999999998,0,2.71000000000004,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"118",118,"Q2-2010","Q2","6-2010",40346,-194288.036288034,-0.850000000000009,-60,0.0399999999999636,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"119",119,"Q2-2010","Q2","6-2010",40347,41402.3814023808,0.360000000000014,0,0.420000000000016,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"120",120,"Q2-2010","Q2","6-2010",40350,473186.543186542,0.659999999999997,50,3.56999999999999,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"121",121,"Q2-2010","Q2","6-2010",40351,796508.410508413,-0.689999999999998,-10,-2.12,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"122",122,"Q2-2010","Q2","6-2010",40352,-896951.804951806,-1.25,0,0.190000000000055,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"123",123,"Q2-2010","Q2","6-2010",40353,-181480.62748063,0.0599999999999881,30,-1.15000000000003,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"124",124,"Q2-2010","Q2","6-2010",40354,-27715.7437157407,2.49000000000001,0,-6.55000000000001,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"125",125,"Q2-2010","Q2","6-2010",40357,451129.087129086,-0.189999999999998,-20,2.15999999999997,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"126",126,"Q2-2010","Q2","6-2010",40358,-299555.84955585,-2.33,80,3.43000000000001,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"127",127,"Q2-2010","Q2","6-2010",40359,11398.6013986021,-0.340000000000003,30,-3.56999999999999,0.0024,7.86099999999999,0,0.0426544879910436,3.57
"128",128,"Q3-2010","Q3","7-2010",40360,571326.025326025,-2.64,-40,-3.12,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"129",129,"Q3-2010","Q3","7-2010",40361,-292328.860328861,-0.890000000000001,40,-0.370000000000005,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"130",130,"Q3-2010","Q3","7-2010",40364,-290589.464589465,3.53999999999999,25,2.89000000000004,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"131",131,"Q3-2010","Q3","7-2010",40365,414082.188082188,-3.64,-5,-5.72000000000003,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"132",132,"Q3-2010","Q3","7-2010",40366,28292.5722925738,2.09,-180,-3.90999999999997,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"133",133,"Q3-2010","Q3","7-2010",40367,-21757.3237573244,1.41,190,1.63999999999999,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"134",134,"Q3-2010","Q3","7-2010",40368,-289162.351162352,0.620000000000005,0,0.909999999999968,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"135",135,"Q3-2010","Q3","7-2010",40371,246438.480438482,-1.14999999999999,-40,0.470000000000027,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"136",136,"Q3-2010","Q3","7-2010",40372,-279837.081837084,2.22999999999999,40,9.14999999999998,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"137",137,"Q3-2010","Q3","7-2010",40373,140302.022302024,-0.140000000000001,-40,-1.74000000000001,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"138",138,"Q3-2010","Q3","7-2010",40374,-135255.33925534,-0.349999999999994,40,-2.14999999999998,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"139",139,"Q3-2010","Q3","7-2010",40375,390084.294084296,-0.710000000000008,0,1.01999999999998,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"140",140,"Q3-2010","Q3","7-2010",40378,-79078.0570780598,0.570000000000007,0,0.629999999999995,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"141",141,"Q3-2010","Q3","7-2010",40379,-266930.258930258,0.789999999999992,-5,-0.279999999999973,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"142",142,"Q3-2010","Q3","7-2010",40380,49548.6675486676,-1.05,10,-1.16000000000003,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"143",143,"Q3-2010","Q3","7-2010",40381,-83588.3575883582,2.74000000000001,-3,-5.12,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"144",144,"Q3-2010","Q3","7-2010",40382,139888.111888114,-0.329999999999998,3,0.0300000000000296,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"145",145,"Q3-2010","Q3","7-2010",40385,60531.468531467,0.25,-3,-2.20999999999998,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"146",146,"Q3-2010","Q3","7-2010",40386,322590.058590058,-1.47000000000001,-2,-0.430000000000007,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"147",147,"Q3-2010","Q3","7-2010",40387,-274636.930636929,-0.399999999999991,0,-6.67000000000002,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"148",148,"Q3-2010","Q3","7-2010",40388,-150123.984123984,1.23999999999999,-40,0.110000000000014,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"149",149,"Q3-2010","Q3","7-2010",40389,-201544.131544132,0.549999999999997,0,2.80000000000001,0.000599999999999989,-23.551,-0.003,0.0035766271433334,-3.98
"150",150,"Q3-2010","Q3","8-2010",40392,95516.9155169167,2.40000000000001,0,-2.30000000000001,0.0025,22.965,0,0.016751428585704,-3.98
"151",151,"Q3-2010","Q3","8-2010",40393,-142404.838404838,1.27,130,0.289999999999964,0.0025,22.965,0,0.016751428585704,-3.98
"152",152,"Q3-2010","Q3","8-2010",40394,77968.6259686239,-0.0300000000000011,-90,-5.19,0.0025,22.965,0,0.016751428585704,-3.98
"153",153,"Q3-2010","Q3","8-2010",40395,-41969.7599697597,-0.489999999999995,90,-0.5,0.0025,22.965,0,0.016751428585704,-3.98
"154",154,"Q3-2010","Q3","8-2010",40396,1978.83197883144,-1.33,-90,-3.38999999999999,0.0025,22.965,0,0.016751428585704,-3.98
"155",155,"Q3-2010","Q3","8-2010",40399,178966.546966549,0.789999999999992,0,-10.08,0.0025,22.965,0,0.016751428585704,-3.98
"156",156,"Q3-2010","Q3","8-2010",40400,-54531.8465318494,-1.22,110,-11.07,0.0025,22.965,0,0.016751428585704,-3.98
"157",157,"Q3-2010","Q3","8-2010",40401,30714.4207144231,-2.14999999999999,-110,1.44999999999999,0.0025,22.965,0,0.016751428585704,-3.98
"158",158,"Q3-2010","Q3","8-2010",40402,622978.34057834,-2.41,8,-14.72,0.0025,22.965,0,0.016751428585704,-3.98
"159",159,"Q3-2010","Q3","8-2010",40403,-913496.579096578,-0.290000000000006,122,4.33000000000004,0.0025,22.965,0,0.016751428585704,-3.98
"160",160,"Q3-2010","Q3","8-2010",40406,109.998109996319,-0.219999999999999,-140,12.03,0.0025,22.965,0,0.016751428585704,-3.98
"161",161,"Q3-2010","Q3","8-2010",40407,153016.972216975,0.590000000000003,18,-1.24000000000001,0.0025,22.965,0,0.016751428585704,-3.98
"162",162,"Q3-2010","Q3","8-2010",40408,-64106.7473067492,-0.370000000000005,322,-8.02999999999997,0.0025,22.965,0,0.016751428585704,-3.98
"163",163,"Q3-2010","Q3","8-2010",40409,-75487.053487055,-0.939999999999998,70,-3.25999999999999,0.0025,22.965,0,0.016751428585704,-3.98
"164",164,"Q3-2010","Q3","8-2010",40410,275080.325080328,-1,-30,2.60999999999996,0.0025,22.965,0,0.016751428585704,-3.98
"165",165,"Q3-2010","Q3","8-2010",40413,-69934.2279342301,-0.740000000000009,-60,-6.91999999999996,0.0025,22.965,0,0.016751428585704,-3.98
"166",166,"Q3-2010","Q3","8-2010",40414,-227052.353052352,-1.47,70,-13.5,0.0025,22.965,0,0.016751428585704,-3.98
"167",167,"Q3-2010","Q3","8-2010",40415,36661.1226611212,0.829999999999998,0,-10.53,0.0025,22.965,0,0.016751428585704,-3.98
"168",168,"Q3-2010","Q3","8-2010",40416,345726.705726705,1.29000000000001,-70,3.18000000000001,0.0025,22.965,0,0.016751428585704,-3.98
"169",169,"Q3-2010","Q3","8-2010",40417,-114864.864864863,1.81,60,2.06999999999999,0.0025,22.965,0,0.016751428585704,-3.98
"170",170,"Q3-2010","Q3","8-2010",40420,-30859.1948591955,-0.480000000000004,5,15.41,0.0025,22.965,0,0.016751428585704,-3.98
"171",171,"Q3-2010","Q3","8-2010",40421,-178407.106407106,-2.75999999999999,25,10.53,0.0025,22.965,0,0.016751428585704,-3.98
"172",172,"Q3-2010","Q3","9-2010",40422,219468.909468908,2.03999999999999,0,3.67000000000002,0.0144,23.606,0,0.0295391054447954,-3.98
"173",173,"Q3-2010","Q3","9-2010",40423,-76619.1646191627,1.02,0,-19.7642857142857,0.0144,23.606,0,0.0295391054447954,-3.98
"174",174,"Q3-2010","Q3","9-2010",40424,52777.1687771678,-0.469999999999999,-20,0.652244897959122,0.0144,23.606,0,0.0295391054447954,-3.98
"175",175,"Q3-2010","Q3","9-2010",40427,168623.106623106,-0.429999999999993,0,26.3620408163266,0.0144,23.606,0,0.0295391054447954,-3.98
"176",176,"Q3-2010","Q3","9-2010",40428,-168839.322839323,-0.109999999999999,-20,-5.41000000000003,0.0144,23.606,0,0.0295391054447954,-3.98
"177",177,"Q3-2010","Q3","9-2010",40429,224997.164997168,0.670000000000002,0,-2.14999999999998,0.0144,23.606,0,0.0295391054447954,-3.98
"178",178,"Q3-2010","Q3","9-2010",40430,60193.1581931561,-0.400000000000006,30,5.24000000000001,0.0144,23.606,0,0.0295391054447954,-3.98
"179",179,"Q3-2010","Q3","9-2010",40431,-125201.663201664,2.15000000000001,0,-12.29,0.0144,23.606,0,0.0295391054447954,-3.98
"180",180,"Q3-2010","Q3","9-2010",40434,31163.8631638661,0.769999999999996,0,-4.12,0.0144,23.606,0,0.0295391054447954,-3.98
"181",181,"Q3-2010","Q3","9-2010",40435,-332281.610281613,-0.390000000000001,0,1.74000000000001,0.0144,23.606,0,0.0295391054447954,-3.98
"182",182,"Q3-2010","Q3","9-2010",40436,464180.684180684,-0.859999999999999,0,-0.289999999999964,0.0144,23.606,0,0.0295391054447954,-3.98
"183",183,"Q3-2010","Q3","9-2010",40437,-76579.8525798507,-1.34,0,0.799999999999955,0.0144,23.606,0,0.0295391054447954,-3.98
"184",184,"Q3-2010","Q3","9-2010",40438,205866.943866942,-0.950000000000003,10,8.06,0.0144,23.606,0,0.0295391054447954,-3.98
"185",185,"Q3-2010","Q3","9-2010",40441,-50097.146097146,1.18000000000001,0,0.29000000000002,0.0144,23.606,0,0.0295391054447954,-3.98
"186",186,"Q3-2010","Q3","9-2010",40442,146866.754866756,-1.85000000000001,-10,-4.55000000000001,0.0144,23.606,0,0.0295391054447954,-3.98
"187",187,"Q3-2010","Q3","9-2010",40443,-92138.7261387259,0.0200000000000102,0,0.579999999999984,0.0144,23.606,0,0.0295391054447954,-3.98
"188",188,"Q3-2010","Q3","9-2010",40444,78974.4849744849,0.420000000000002,-30,-3.13,0.0144,23.606,0,0.0295391054447954,-3.98
"189",189,"Q3-2010","Q3","9-2010",40445,-24390.4743904769,1.22999999999999,30,-1.06,0.0144,23.606,0,0.0295391054447954,-3.98
"190",190,"Q3-2010","Q3","9-2010",40448,359297.297297299,1.88000000000001,-20,0.490000000000009,0.0144,23.606,0,0.0295391054447954,-3.98
"191",191,"Q3-2010","Q3","9-2010",40449,-145402.381402381,-0.359999999999999,20,4.93000000000001,0.0144,23.606,0,0.0295391054447954,-3.98
"192",192,"Q3-2010","Q3","9-2010",40450,532018.900018901,1.69999999999999,0,-2.19,0.0144,23.606,0,0.0295391054447954,-3.98
"193",193,"Q3-2010","Q3","9-2010",40451,-30030.2400302403,2.10000000000001,-30,1.57999999999998,0.0144,23.606,0,0.0295391054447954,-3.98
"194",194,"Q4-2010","Q4","10-2010",40452,-121894.159894161,1.61999999999999,30,-2.81,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"195",195,"Q4-2010","Q4","10-2010",40455,305392.175392177,-0.139999999999986,15,-5.88,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"196",196,"Q4-2010","Q4","10-2010",40456,-81287.46928747,1.39999999999999,-5,5.13,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"197",197,"Q4-2010","Q4","10-2010",40457,1119670.38367038,0.379999999999995,-10,9.76000000000005,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"198",198,"Q4-2010","Q4","10-2010",40458,-31040.2570402585,-1.86999999999999,15,1.32999999999998,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"199",199,"Q4-2010","Q4","10-2010",40459,-851803.817803815,1.31999999999999,0,-2.79000000000002,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"200",200,"Q4-2010","Q4","10-2010",40462,331459.459459458,-0.47999999999999,-25,0.0600000000000023,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"201",201,"Q4-2010","Q4","10-2010",40463,52213.9482139498,-0.510000000000005,-20,-5,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"202",202,"Q4-2010","Q4","10-2010",40464,-169656.775656775,1.36,48,3.38,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"203",203,"Q4-2010","Q4","10-2010",40465,316990.738990739,-0.320000000000007,-3,0.960000000000036,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"204",204,"Q4-2010","Q4","10-2010",40466,150461.009261008,-1.47999999999999,2,-0.270000000000039,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"205",205,"Q4-2010","Q4","10-2010",40469,-59400.7182007171,1.83,-2,-0.800000000000011,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"206",206,"Q4-2010","Q4","10-2010",40470,747096.957096957,-3.49000000000001,-5,-3.33999999999997,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"207",207,"Q4-2010","Q4","10-2010",40471,-470201.096201096,2.36000000000001,-40,-12.08,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"208",208,"Q4-2010","Q4","10-2010",40472,363439.425439425,-1.90000000000001,40,2.88,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"209",209,"Q4-2010","Q4","10-2010",40473,-335554.715554718,1.12,-20,0.159999999999968,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"210",210,"Q4-2010","Q4","10-2010",40476,45636.3636363633,0.849999999999994,-20,3.40000000000003,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"211",211,"Q4-2010","Q4","10-2010",40477,-116049.896049894,0.599999999999994,40,6.50999999999999,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"212",212,"Q4-2010","Q4","10-2010",40478,222804.384804383,-0.699999999999989,0,-5.11000000000001,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"213",213,"Q4-2010","Q4","10-2010",40479,-323215.649215646,0.299999999999997,0,0.0600000000000023,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"214",214,"Q4-2010","Q4","10-2010",40480,-30757.1347571351,-0.75,-10,2.56,0.0116,6.22800000000001,-0.00120000000000001,0.00461726226348682,-0.959999999999999
"215",215,"Q4-2010","Q4","11-2010",40483,606304.290304288,1.48999999999999,15,-1.56999999999999,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"216",216,"Q4-2010","Q4","11-2010",40484,74004.5360045359,0.969999999999999,-15,-4.75999999999999,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"217",217,"Q4-2010","Q4","11-2010",40485,354229.068229068,0.540000000000006,0,-2.13999999999999,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"218",218,"Q4-2010","Q4","11-2010",40486,-261546.3995464,2.03999999999999,0,4.78999999999996,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"219",219,"Q4-2010","Q4","11-2010",40487,494423.738423739,0.359999999999999,10,8.31999999999999,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"220",220,"Q4-2010","Q4","11-2010",40490,859565.677565679,0.219999999999999,-10,-0.139999999999986,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"221",221,"Q4-2010","Q4","11-2010",40491,1066911.73691174,-0.0299999999999869,0,-7.73000000000002,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"222",222,"Q4-2010","Q4","11-2010",40492,-308288.036288034,0.72999999999999,15,1.86000000000001,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"223",223,"Q4-2010","Q4","11-2010",40493,-303649.215649217,0,-5,-4.56999999999999,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"224",224,"Q4-2010","Q4","11-2010",40494,125488.943488944,-2.88,0,-5.08999999999997,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"225",225,"Q4-2010","Q4","11-2010",40497,-903858.249858249,-0.0100000000000051,-10,-8.06,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"226",226,"Q4-2010","Q4","11-2010",40498,383279.53127953,-2.55,0,-6.65000000000003,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"227",227,"Q4-2010","Q4","11-2010",40499,-493068.985068984,-1.89999999999999,15,-1.38999999999999,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"228",228,"Q4-2010","Q4","11-2010",40500,877828.387828387,1.44999999999999,-5,5.22000000000003,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"229",229,"Q4-2010","Q4","11-2010",40501,110314.118314117,-0.22999999999999,0,-4.21000000000004,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"230",230,"Q4-2010","Q4","11-2010",40504,-21039.5010395013,-0.410000000000011,0,-0.319999999999993,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"231",231,"Q4-2010","Q4","11-2010",40505,-301742.203742202,-0.449999999999989,0,4.62,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
"232",232,"Q4-2010","Q4","11-2010",40506,312588.924588922,2.41999999999999,5,3.67000000000002,0.0209,11.377,0.0092,0.00976728342488868,-0.959999999999999
